,期別,統計值,樣本數,授信餘額(千元),授信額度(千元),鑑估值(千元),核貸成數(％)-算術平均數,核貸成數(%)-中位數,核貸成數(%)-加權平均,貸款利率(％),建物面積(平方公尺),鑑估成數(％),age_group,date_fmt,cnt,cnt_subsum,cnt_percentage,limit,limit_subsum,limit_percentage,median_age,cnt_m_age,barcolor
4,2009Q4,平均數,188.0,6349.21277,6859.04787,10688.26064,64.60367,67.885,64.1736,1.87916,158.92516,93.17969,65_70,2009-10-01,188.0,38975.0,0.00482360487491982,6859.04787,69193.52551,0.09912846352956411,67.5,12690.0,"rgb(208, 210, 216)"
5,2010Q1,平均數,206.0,5792.16505,6693.68932,9809.30097,66.52121,69.93,68.2381,1.91169,155.14102,92.31575,65_70,2010-01-01,206.0,34565.0,0.005959785910603211,6693.68932,71195.47439,0.09401846644539227,67.5,13905.0,"rgb(208, 210, 216)"
6,2010Q2,平均數,200.0,5889.135,6251.01,9889.88,64.06935,66.81,63.2061,1.87792,163.21935,92.20558,65_70,2010-04-01,200.0,40567.0,0.004930115611211083,6251.01,73913.46928,0.08457200102893073,67.5,13500.0,"rgb(208, 210, 216)"
7,2010Q3,平均數,205.0,7815.96585,8239.62927,12401.53659,64.34834,68.18,66.4403,1.89045,177.072,91.85657,65_70,2010-07-01,205.0,38709.0,0.005295926012038544,8239.62927,75558.70212,0.10904937537061019,67.5,13837.5,"rgb(208, 210, 216)"
8,2010Q4,平均數,256.0,7029.10547,7746.95703,12485.5625,65.04648,68.67,62.0473,1.92943,166.18051,92.48609,65_70,2010-10-01,256.0,44185.0,0.005793821432612878,7746.95703,80276.97611,0.09650285057305454,67.5,17280.0,"rgb(208, 210, 216)"
9,2011Q1,平均數,276.0,7635.80072,8363.2971,12805.81522,67.65051,69.97,65.3085,2.00881,155.31351,91.59394,65_70,2011-01-01,276.0,41225.0,0.006694966646452395,8363.2971,83014.20184,0.1007453774731131,67.5,18630.0,"rgb(208, 210, 216)"
10,2011Q2,平均數,222.0,9651.35586,10267.71171,17043.86486,62.55649,64.695,60.2428,2.07875,192.57883,93.65947,65_70,2011-04-01,222.0,41783.0,0.005313165641528852,10267.71171,83379.73135,0.12314397688449735,67.5,14985.0,"rgb(208, 210, 216)"
11,2011Q3,平均數,242.0,7665.69008,8343.5124,13154.87603,63.21413,65.585,63.4252,2.17198,163.7376,96.00327,65_70,2011-07-01,242.0,41320.0,0.005856727976766699,8343.5124,78362.84364,0.10647281303790113,67.5,16335.0,"rgb(208, 210, 216)"
12,2011Q4,平均數,182.0,6888.47802,7961.7033,12855.39011,62.42929,64.565,61.9328,2.23185,164.39429,97.89563,65_70,2011-10-01,182.0,37031.0,0.00491480111258135,7961.7033,81015.8085,0.09827345363096636,67.5,12285.0,"rgb(208, 210, 216)"
13,2012Q1,平均數,198.0,7571.43434,8122.84343,12878.25253,65.30288,66.185,63.0741,2.15202,168.32621,93.98694,65_70,2012-01-01,198.0,32063.0,0.006175342294857,8122.84343,73420.03717,0.11063523995761551,67.5,13365.0,"rgb(208, 210, 216)"
14,2012Q2,平均數,230.0,8316.82174,8857.63478,13954.3913,64.16409,66.67,63.4756,2.13885,154.44726,93.71607,65_70,2012-04-01,230.0,42237.0,0.00544546250917442,8857.63478,91849.98095,0.09643589131305096,67.5,15525.0,"rgb(208, 210, 216)"
15,2012Q3,平均數,212.0,8640.23585,9203.64151,14462.24528,62.73575,63.255,63.639,2.18376,166.35934,95.99724,65_70,2012-07-01,212.0,39623.0,0.005350427781843878,9203.64151,86593.39309,0.10628572436738083,67.5,14310.0,"rgb(208, 210, 216)"
16,2012Q4,平均數,221.0,10538.44796,11055.15837,17757.72398,63.13507,65.65,62.2554,2.13419,175.02009,97.46191,65_70,2012-10-01,221.0,41826.0,0.005283794768804093,11055.15837,94771.26042,0.11665095853960997,67.5,14917.5,"rgb(208, 210, 216)"
17,2013Q1,平均數,273.0,10050.52015,11260.663,17813.0,63.57366,66.45,63.2159,2.17144,179.21147,96.03991,65_70,2013-01-01,273.0,41191.0,0.006627661382340802,11260.663,98314.87018,0.11453672246511022,67.5,18427.5,"rgb(208, 210, 216)"
18,2013Q2,平均數,284.0,11343.49296,11915.21127,19403.33803,62.93648,65.365,61.408,2.14291,184.05264,95.70719,65_70,2013-04-01,284.0,48581.0,0.005845906836005846,11915.21127,94539.83021,0.126033770565622,67.5,19170.0,"rgb(208, 210, 216)"
19,2013Q3,平均數,270.0,9196.91852,9958.03704,16007.87037,63.0623,66.27,62.2071,2.19936,176.82859,94.48762,65_70,2013-07-01,270.0,46463.0,0.005811075479413727,9958.03704,99618.64072,0.09996158317386847,67.5,18225.0,"rgb(208, 210, 216)"
20,2013Q4,平均數,292.0,8496.14726,9097.89041,15008.99315,63.00178,65.61,60.6162,2.20343,170.74832,94.83651,65_70,2013-10-01,292.0,45018.0,0.006486294371140433,9097.89041,93227.94774999999,0.09758758644346541,67.5,19710.0,"rgb(208, 210, 216)"
21,2014Q1,平均數,275.0,9872.86909,10518.46182,16770.00364,63.60862,66.27,62.7218,2.18461,208.37513,95.70856,65_70,2014-01-01,275.0,38671.0,0.0071112720126192755,10518.46182,99646.8981,0.10555734318437354,67.5,18562.5,"rgb(208, 210, 216)"
22,2014Q2,平均數,296.0,10855.4527,11468.26689,18001.20608,63.15128,64.335,63.7083,2.24483,171.39814,96.15565,65_70,2014-04-01,296.0,45094.0,0.0065640661728833104,11468.26689,101593.88944,0.11288343180101404,67.5,19980.0,"rgb(208, 210, 216)"
23,2014Q3,平均數,291.0,9918.2646,10547.90722,17491.16495,61.74089,64.21,60.3042,2.19128,190.38966,96.92078,65_70,2014-07-01,291.0,40321.0,0.007217082909650058,10547.90722,100864.80354,0.10457470643679002,67.5,19642.5,"rgb(208, 210, 216)"
24,2014Q4,平均數,264.0,11095.81439,11711.28409,19346.32955,63.31508,66.58,60.5349,2.1636,177.38867,97.93192,65_70,2014-10-01,264.0,41774.0,0.006319720400248959,11711.28409,95832.85805000001,0.1222053096224025,67.5,17820.0,"rgb(208, 210, 216)"
25,2015Q1,平均數,305.0,10535.72131,11044.3541,18165.57049,62.44387,64.87,60.7982,2.22368,179.22492,95.90705,65_70,2015-01-01,305.0,33864.0,0.0090066146940704,11044.3541,98665.37968,0.11193748137208812,67.5,20587.5,"rgb(208, 210, 216)"
26,2015Q2,平均數,278.0,8756.08633,9082.05036,15001.55036,62.4805,63.585,60.5407,2.29917,159.37223,93.80333,65_70,2015-04-01,278.0,35852.0,0.0077541001896686374,9082.05036,94445.79372,0.09616151235835046,67.5,18765.0,"rgb(208, 210, 216)"
27,2015Q3,平均數,262.0,10624.9084,11200.06489,18841.74809,62.11183,65.18,59.4428,2.25225,175.06187,95.50092,65_70,2015-07-01,262.0,33011.0,0.007936748356608403,11200.06489,96141.39017,0.11649576597754328,67.5,17685.0,"rgb(208, 210, 216)"
28,2015Q4,平均數,330.0,10080.60606,10573.0,17415.64848,61.97333,64.095,60.7097,2.20455,180.16761,97.42065,65_70,2015-10-01,330.0,38086.0,0.008664601165782703,10573.0,105528.38643,0.10019105150454824,67.5,22275.0,"rgb(208, 210, 216)"
29,2016Q1,平均數,278.0,9388.06475,10334.73741,17058.32014,61.52888,60.405,60.5847,2.21108,163.73662,95.10707,65_70,2016-01-01,278.0,25621.0,0.010850474220366106,10334.73741,99531.99885999999,0.10383331519883032,67.5,18765.0,"rgb(208, 210, 216)"
30,2016Q2,平均數,327.0,8767.52905,9416.39755,15423.1315,64.16896,66.85,61.0537,2.02009,172.18318,97.03677,65_70,2016-04-01,327.0,34763.0,0.009406552944222305,9416.39755,98440.08973,0.0956561252212097,67.5,22072.5,"rgb(208, 210, 216)"
31,2016Q3,平均數,339.0,11402.71976,12499.23304,20308.12094,62.21186,63.97,61.5479,1.94155,180.38602,96.31124,65_70,2016-07-01,339.0,34418.0,0.009849497356034633,12499.23304,99915.55997,0.12509796315761967,67.5,22882.5,"rgb(208, 210, 216)"
32,2016Q4,平均數,341.0,11000.1437,11772.75953,19332.47507,62.76223,65.05,60.8962,1.96686,185.70848,96.68259,65_70,2016-10-01,341.0,37573.0,0.009075666036781732,11772.75953,107113.4935,0.1099092107382344,67.5,23017.5,"rgb(208, 210, 216)"
33,2017Q1,平均數,359.0,9352.33148,10035.34262,15649.81616,63.72028,68.66,64.1243,1.94892,164.42552,97.55,65_70,2017-01-01,359.0,32531.0,0.011035627555254987,10035.34262,97135.23285,0.10331310612594058,67.5,24232.5,"rgb(208, 210, 216)"
34,2017Q2,平均數,386.0,9615.6658,10456.61399,16687.22798,63.67671,67.26,62.6623,1.91919,195.23254,97.58244,65_70,2017-04-01,386.0,35788.0,0.010785738236280318,10456.61399,96391.69052999999,0.10848045025982388,67.5,26055.0,"rgb(208, 210, 216)"
35,2017Q3,平均數,357.0,9510.07003,10283.01401,16706.493,62.27616,64.29,61.551,1.97104,173.5084,98.30467,65_70,2017-07-01,357.0,36659.0,0.009738399847240786,10283.01401,96140.17649,0.10695855141341025,67.5,24097.5,"rgb(208, 210, 216)"
36,2017Q4,平均數,338.0,9508.12426,10109.65089,15931.00592,64.13592,67.035,63.4589,1.95423,179.39571,95.40623,65_70,2017-10-01,338.0,34346.0,0.00984102952308857,10109.65089,97003.98628,0.10421892210510507,67.5,22815.0,"rgb(208, 210, 216)"
37,2018Q1,平均數,444.0,9575.20721,10158.72523,15856.4955,64.91232,66.67,64.0666,1.92104,164.85552,96.08723,65_70,2018-01-01,444.0,33123.0,0.01340458291821393,10158.72523,98868.27514,0.10275010073367807,67.5,29970.0,"rgb(208, 210, 216)"
38,2018Q2,平均數,426.0,10674.87559,11282.43662,17372.05634,64.96059,67.36,64.9458,1.88598,180.42047,99.19772,65_70,2018-04-01,426.0,34062.0,0.012506605601550114,11282.43662,119683.59582,0.09426886402183635,67.5,28755.0,"rgb(208, 210, 216)"
39,2018Q3,平均數,397.0,9018.37531,9509.08312,15213.31234,63.36461,66.92,62.505,1.88041,164.35076,99.29241,65_70,2018-07-01,397.0,34599.0,0.011474320067053961,9509.08312,98815.31523000001,0.09623086358493013,67.5,26797.5,"rgb(208, 210, 216)"
40,2018Q4,平均數,399.0,8973.4812,9553.2807,15272.27569,63.88411,68.22,62.553,1.90273,157.86429,96.83314,65_70,2018-10-01,399.0,35427.0,0.011262596324836989,9553.2807,98406.33862,0.09707993239023326,67.5,26932.5,"rgb(208, 210, 216)"
41,2019Q1,平均數,445.0,9165.09663,9934.97528,15502.29663,64.16196,66.6,64.0871,1.88687,174.73618,96.10167,65_70,2019-01-01,445.0,32343.0,0.013758773150295273,9934.97528,100062.88682,0.09928731416545794,67.5,30037.5,"rgb(208, 210, 216)"
42,2019Q2,平均數,447.0,10694.2953,11277.10738,17896.14765,64.19736,67.64,63.0141,1.84362,174.09935,96.57336,65_70,2019-04-01,447.0,38686.0,0.011554567543814299,11277.10738,98957.92284,0.11395861045136707,67.5,30172.5,"rgb(208, 210, 216)"
43,2019Q3,平均數,485.0,9243.81856,10045.81856,15634.73814,64.80878,69.23,64.2531,1.82577,171.36918,97.07796,65_70,2019-07-01,485.0,37896.0,0.012798184504960945,10045.81856,103983.36187,0.09660986507206107,67.5,32737.5,"rgb(208, 210, 216)"
44,2019Q4,平均數,472.0,12507.12288,13138.5339,21062.37924,63.97335,66.82,62.3791,1.87354,194.83142,96.83236,65_70,2019-10-01,472.0,41702.0,0.011318401995108147,13138.5339,110004.04673,0.11943682337657943,67.5,31860.0,"rgb(208, 210, 216)"
45,2020Q1,平均數,475.0,10531.20842,11153.63789,17682.88421,64.58029,67.91,63.0758,1.8226,173.53377,95.63966,65_70,2020-01-01,475.0,37671.0,0.012609168856680205,11153.63789,109854.39067000001,0.10153110696781582,67.5,32062.5,"rgb(208, 210, 216)"
46,2020Q2,平均數,484.0,9659.47314,10067.5124,15781.65289,64.24242,68.015,63.7925,1.61609,174.85074,95.81192,65_70,2020-04-01,484.0,40002.0,0.012099395030248488,10067.5124,106661.20556,0.09438776120279958,67.5,32670.0,"rgb(208, 210, 216)"
47,2020Q3,平均數,499.0,11103.42084,11777.55511,18203.12826,65.14267,69.44,64.7007,1.57516,172.75788,95.92821,65_70,2020-07-01,499.0,47262.0,0.010558165122085397,11777.55511,115402.99893,0.1020558843288285,67.5,33682.5,"rgb(208, 210, 216)"
48,2020Q4,平均數,508.0,10601.07677,11000.99606,17207.89173,64.75703,68.74,63.9299,1.55448,170.77858,97.78591,65_70,2020-10-01,508.0,49236.0,0.010317653749289137,11000.99606,111957.1148,0.09826080351974201,67.5,34290.0,"rgb(208, 210, 216)"
49,2021Q1,平均數,566.0,10548.34452,11587.42933,17713.16784,64.91624,68.715,65.417,1.54628,166.53263,95.21609,65_70,2021-01-01,566.0,42095.0,0.01344577740824326,11587.42933,109977.05627,0.1053622430259653,67.5,38205.0,"rgb(208, 210, 216)"
50,2021Q2,平均數,507.0,11032.95661,11401.88166,17546.04536,65.26556,69.08,64.9826,1.54256,171.4917,95.39759,65_70,2021-04-01,507.0,48367.0,0.01048235367089131,11401.88166,115360.63821,0.09883684623211135,67.5,34222.5,"rgb(208, 210, 216)"
51,2021Q3,平均數,460.0,11451.78913,12128.25,19317.81957,64.33383,67.565,62.7827,1.55202,172.24643,96.78457,65_70,2021-07-01,460.0,41890.0,0.01098114108379088,12128.25,112573.13015,0.10773663292332288,67.5,31050.0,"rgb(208, 210, 216)"
52,2021Q4,平均數,556.0,10747.18345,11528.19604,17893.08094,65.54192,69.485,64.4282,1.53383,160.05703,95.80668,65_70,2021-10-01,556.0,52532.0,0.01058402497525318,11528.19604,115161.46104000001,0.10010463514348619,67.5,37530.0,"rgb(208, 210, 216)"
53,2022Q1,平均數,548.0,10723.31934,11423.27372,17630.75182,65.50385,69.91,64.7917,1.55411,159.96142,96.62086,65_70,2022-01-01,548.0,47668.0,0.011496181924981119,11423.27372,119336.6474,0.09572309905532003,67.5,36990.0,"rgb(208, 210, 216)"
54,2022Q2,平均數,515.0,10788.17087,11743.74175,18008.28932,66.05666,70.09,65.2129,1.7493,156.53802,96.3578,65_70,2022-04-01,515.0,46596.0,0.011052450854150572,11743.74175,121649.28679,0.0965376950402752,67.5,34762.5,"rgb(208, 210, 216)"
55,2022Q3,平均數,500.0,10165.342,10739.016,17106.562,64.2513,69.535,62.7771,1.90588,155.71104,96.69997,65_70,2022-07-01,500.0,45011.0,0.011108395725489325,10739.016,114797.42741,0.09354753187669887,67.5,33750.0,"rgb(208, 210, 216)"
56,2022Q4,平均數,380.0,10933.92632,11381.17105,17833.77632,65.05726,69.015,63.818,2.07511,158.32097,98.08348,65_70,2022-10-01,380.0,43895.0,0.008657022439913429,11381.17105,116127.6064,0.09800573182226548,67.5,25650.0,"rgb(208, 210, 216)"
57,2023Q1,平均數,470.0,10466.01489,11286.16596,17357.97234,64.87404,68.97,65.02,2.18302,166.7116,98.83814,65_70,2023-01-01,470.0,39473.0,0.011906873052466243,11286.16596,122132.77815,0.09240898414788086,67.5,31725.0,"rgb(208, 210, 216)"
